target_id	length	eff_length	est_counts	tpm
NC_017001.1	2620	2420.99	0	0
NC_017000.1	2656	2456.99	0	0
NC_016960.1	11245	11046	0	0
NC_016962.1	11877	11678	0	0
NC_016961.1	11616	11417	0	0
NC_016649.1	2750	2550.99	0	0
NC_016648.1	13459	13260	0	0
NC_016647.1	5076	4876.99	0	0
NC_016441.1	9649	9449.99	0	0
NC_005227.2	1831	1631.99	0	0
NC_000883.2	5596	5396.99	0	0
NC_016136.1	12875	12676	0	0
NC_016044.1	9595	9395.99	0	0
NC_001545.2	9762	9562.99	0	0
NC_015394.2	9682	9482.99	0	0
NC_015628.1	2553	2353.99	0	0
NC_015627.1	2601	2401.99	0	0
NC_015507.1	7769	7569.99	0	0
NC_015506.1	7408	7208.99	0	0
NC_015505.1	7532	7332.99	0	0
NC_015504.1	7401	7201.99	0	0
NC_015503.1	7458	7258.99	0	0
NC_015502.1	7519	7319.99	0	0
NC_015491.1	2585	2385.99	0	0
NC_015490.1	2640	2440.99	0	0
NC_015489.1	2551	2351.99	0	0
NC_015487.1	2641	2441.99	0	0
NC_015393.1	9999	9799.99	0	0
NC_015220.1	7241	7041.99	0	0
NC_015123.1	15131	14932	0	0
NC_015069.1	3628	3428.99	0	0
NC_014898.1	10113	9913.99	0	0
NC_012554.2	2578	2378.99	0	0
NC_014907.1	1416	1216.99	0	0
NC_014906.1	1356	1156.99	0	0
NC_014905.1	9917	9717.99	0	0
NC_014791.1	9070	8870.99	0	0
NC_014793.1	10436	10237	0	0
NC_014742.1	10820	10621	0	0
NC_014480.2	3322	3122.99	0	0
NC_014665.1	5905	5705.99	0	0
NC_014536.1	9870	9670.99	0	0
NC_014512.1	2801	2601.99	0	0
NC_014513.1	2366	2166.99	0	0
NC_014514.1	2104	1904.99	0	0
NC_014515.1	1872	1672.99	0	0
NC_014516.1	1353	1153.99	0	0
NC_014517.1	1242	1042.99	0	0
NC_014518.1	1026	826.994	0	0
NC_014519.1	1025	825.994	0	0
NC_014520.1	765	565.994	0	0
NC_014521.1	672	472.994	0	0
NC_014325.1	9741	9541.99	0	0
NC_014252.1	9750	9550.99	0	0
NC_014064.1	9489	9289.99	0	0
NC_014038.1	9965	9765.99	0	0
NC_014037.1	9782	9582.99	0	0
NC_013261.1	9502	9302.99	0	0
NC_013019.1	2774	2574.99	0	0
NC_013017.1	2386	2186.99	0	0
NC_012802.1	7215	7015.99	0	0
NC_012801.1	7205	7005.99	0	0
NC_012799.1	10282	10083	0	0
NC_012798.1	6580	6380.99	0	0
NC_012666.1	1337	1137.99	0	0
NC_012557.1	1389	1189.99	0	0
NC_012553.1	2609	2409.99	0	0
NC_012519.1	7781	7581.99	0	0
NC_012493.1	1349	1149.99	0	0
NC_012492.1	2752	2552.99	0	0
NC_012484.1	6506	6306.99	0	0
NC_012482.1	2542	2342.99	0	0
NC_012481.1	2597	2397.99	0	0
NC_012206.1	2784	2584.99	0	0
NC_012120.1	2725	2525.99	0	0
NC_012118.1	2764	2564.99	0	0
NC_012041.1	2757	2557.99	0	0
NC_011920.1	8222	8022.99	0	0
NC_011918.1	9792	9592.99	0	0
NC_011807.1	2307	2107.99	0	0
NC_011804.1	2740	2540.99	0	0
NC_011659.1	6633	6433.99	0	0
NC_011620.1	6435	6235.99	0	0
NC_011584.1	2776	2576.99	0	0
NC_011583.1	2797	2597.99	0	0
NC_011558.1	6797	6597.99	0	0
NC_011550.1	26552	26353	0	0
NC_011549.1	26396	26197	0	0
NC_011568.1	6081	5881.99	0	0
NC_011544.1	6528	6328.99	0	0
NC_011542.1	12381	12182	0	0
NC_011540.1	8500	8300.99	0	0
NC_011534.1	39472	39273	0	0
NC_011560.1	9973	9773.99	0	0
NC_011559.1	6151	5951.99	0	0
NC_011541.1	9650	9450.99	0	0
NC_011539.1	6154	5954.99	0	0
NC_011538.1	6285	6085.99	0	0
NC_011537.1	6206	6006.99	0	0
NC_011536.1	4547	4347.99	0	0
NC_011535.1	4731	4531.99	0	0
NC_011532.1	12926	12727	0	0
NC_011317.1	4139	3939.99	0	0
NC_011309.1	2757	2557.99	0	0
NC_011187.1	3983	3783.99	0	0
NC_010840.1	2756	2556.99	0	0
NC_010839.1	2725	2525.99	0	0
NC_010954.1	9656	9456.99	0	0
NC_010953.1	2553	2353.99	0	0
NC_010952.1	2605	2405.99	0	0
NC_010951.1	2578	2378.99	0	0
NC_010948.1	2622	2422.99	0	0
NC_010944.1	6381	6181.99	0	0
NC_010819.1	12972	12773	0	0
NC_010820.1	13111	12912	0	0
NC_010818.1	2737	2537.99	0	0
NC_003500.2	4760	4560.99	0	0
NC_010736.1	9842	9642.99	0	0
NC_010735.1	9742	9542.99	0	0
NC_010648.1	2593	2393.99	0	0
NC_010647.1	2630	2430.99	0	0
NC_010618.1	2747	2547.99	0	0
NC_002028.2	2111	1911.99	0	0
NC_001420.2	5577	5377.99	0	0
NC_001417.2	3569	3369.99	0	0
NC_010538.1	8550	8350.99	0	0
NC_010521.1	9836	9636.99	0	0
NC_010417.1	2845	2645.99	0	0
NC_010305.1	8412	8212.99	0	0
NC_010293.1	2551	2351.99	0	0
NC_009995.1	9730	9530.99	0	0
NC_009994.1	9570	9370.99	0	0
NC_001421.2	14927	14728	0	0
NC_009759.1	8404	8204.99	0	0
NC_009744.1	9659	9459.99	0	0
NC_009742.1	9689	9489.99	0	0
NC_009741.1	9804	9604.99	0	0
NC_009745.1	9711	9511.99	0	0
NC_009642.1	6375	6175.99	0	0
NC_009571.1	1346	1146.99	0	0
NC_003976.2	7590	7390.99	0	0
NC_008824.1	9816	9616.99	0	0
NC_008780.1	2586	2386.99	0	0
NC_008779.1	2611	2411.99	0	0
NC_008714.1	7390	7190.99	0	0
NC_008558.1	10851	10652	0	0
NC_008522.1	1962	1762.99	0	0
NC_008521.1	2035	1835.99	0	0
NC_008393.1	9890	9690.99	0	0
NC_003792.2	4667	4467.99	0	0
NC_003839.2	7271	7071.99	0	0
NC_008267.1	2762	2562.99	0	0
NC_008237.1	1358	1158.99	0	0
NC_008236.1	2768	2568.99	0	0
NC_008059.1	2605	2405.99	0	0
NC_008058.1	2614	2414.99	0	0
NC_008057.1	2558	2358.99	0	0
NC_008056.1	2577	2377.99	0	0
NC_008028.1	9548	9348.99	0	0
NC_007913.1	9544	9344.99	0	0
NC_007821.1	6068	5868.99	0	0
NC_007856.1	5486	5286.99	0	0
NC_007728.1	10046	9846.99	0	0
NC_006577.2	29926	29727	0	0
NC_007649.1	13936	13737	0	0
NC_007569.1	730	530.994	0	0
NC_007574.1	2166	1966.99	0	0
NC_007547.1	3309	3109.99	0	0
NC_007522.1	9035	8835.99	0	0
NC_007456.1	39704	39505	0	0
NC_007433.1	10429	10230	0	0
NC_007371.1	2233	2033.99	0	0
NC_007338.1	2719	2519.99	0	0
NC_001361.2	8533	8333.99	0	0
NC_007216.1	9695	9495.99	0	0
NC_007180.1	9723	9523.99	0	0
NC_007149.1	39503	39304	0	0
NC_007147.1	9611	9411.99	0	0
NC_006995.1	2746	2546.99	0	0
NC_006941.1	9751	9551.99	0	0
NC_003786.2	5344	5144.99	0	0
NC_003785.2	6794	6594.99	0	0
NC_006429.1	11940	11741	0	0
NC_001716.2	153080	152881	0	0
NC_006057.1	7334	7134.99	0	0
NC_006056.1	3820	3620.99	0	0
NC_005983.1	2750	2550.99	0	0
NC_005982.1	3429	3229.99	0	0
NC_005903.1	9540	9340.99	0	0
NC_002661.2	42942	42743	0	0
NC_005855.1	2779	2579.99	0	0
NC_005853.1	2543	2343.99	0	0
NC_005852.1	2575	2375.99	0	0
NC_005851.1	2525	2325.99	0	0
NC_005850.1	2560	2360.99	0	0
NC_001270.2	6825	6625.99	0	0
NC_005790.1	7355	7155.99	0	0
NC_005778.1	9711	9511.99	0	0
NC_005636.1	2677	2477.99	0	0
NC_005635.1	2728	2528.99	0	0
NC_005304.1	9591	9391.99	0	0
NC_005288.1	9644	9444.99	0	0
NC_005285.1	4744	4544.99	0	0
NC_005282.1	86155	85956	0	0
NC_005267.1	3914	3714.99	0	0
NC_002618.2	4082	3882.99	0	0
NC_005136.1	9346	9146.99	0	0
NC_005096.1	3929	3729.99	0	0
NC_005032.1	2755	2555.99	0	0
NC_005031.1	2752	2552.99	0	0
NC_005028.1	10155	9955.99	0	0
NC_005029.1	10538	10339	0	0
NC_004825.1	2713	2513.99	0	0
NC_004824.1	2742	2542.99	0	0
NC_004752.1	9608	9408.99	0	0
NC_004661.1	2612	2412.99	0	0
NC_004659.1	2603	2403.99	0	0
NC_004634.1	2731	2531.99	0	0
NC_002072.2	34815	34616	0	0
NC_004607.1	2751	2551.99	0	0
NC_004584.1	39538	39339	0	0
NC_004580.1	2630	2430.99	0	0
NC_004573.1	9899	9699.99	0	0
NC_001481.2	7683	7483.99	0	0
NC_004542.1	8513	8313.99	0	0
NC_004426.1	9878	9678.99	0	0
NC_004424.1	2831	2631.99	0	0
NC_004423.1	5600	5400.99	0	0
NC_004364.1	1957	1757.99	0	0
NC_004356.1	2750	2550.99	0	0
NC_004346.1	4258	4058.99	0	0
NC_004313.1	40149	39950	0	0
NC_004306.1	6340	6140.99	0	0
NC_004305.1	42259	42060	0	0
NC_004301.1	4276	4076.99	0	0
NC_004290.1	5234	5034.99	0	0
NC_004287.1	5078	4878.99	0	0
NC_004286.1	6039	5839.99	0	0
NC_004195.1	7841	7641.99	0	0
NC_004197.1	7276	7076.99	0	0
NC_004165.1	18630	18431	0	0
NC_004147.1	2746	2546.99	0	0
NC_004122.1	2213	2013.99	0	0
NC_004121.1	2898	2698.99	0	0
NC_004120.1	3252	3052.99	0	0
NC_004124.1	8223	8023.99	0	0
NC_004104.1	8033	7833.99	0	0
NC_004097.1	2615	2415.99	0	0
NC_004096.1	2595	2395.99	0	0
NC_004063.1	6318	6118.99	0	0
NC_004044.1	2734	2534.99	0	0
NC_004047.1	9612	9412.99	0	0
NC_004043.1	2580	2380.99	0	0
NC_004042.1	2617	2417.99	0	0
NC_004039.1	9585	9385.99	0	0
NC_004035.1	9624	9424.99	0	0
NC_004010.1	9848	9648.99	0	0
NC_004017.1	2284	2084.99	0	0
NC_004016.1	7550	7350.99	0	0
NC_004015.1	3418	3218.99	0	0
NC_004014.1	6878	6678.99	0	0
NC_004011.1	10142	9942.99	0	0
NC_004013.1	9465	9265.99	0	0
NC_004008.1	3158	2958.99	0	0
NC_004007.1	2799	2599.99	0	0
NC_004006.1	2293	2093.99	0	0
NC_004002.1	149955	149756	0	0
NC_003996.1	10053	9853.99	0	0
NC_003988.1	7374	7174.99	0	0
NC_003990.1	7055	6855.99	0	0
NC_003908.1	11484	11285	0	0
NC_003900.1	11824	11625	0	0
NC_003899.1	11675	11476	0	0
NC_003896.1	2766	2566.99	0	0
NC_003876.1	5133	4933.99	0	0
NC_003877.1	8747	8547.99	0	0
NC_003848.1	1118	918.994	0	0
NC_003865.1	2663	2463.99	0	0
NC_003849.1	6128	5928.99	0	0
NC_003835.1	2229	2029.99	0	0
NC_003834.1	2944	2744.99	0	0
NC_003833.1	3459	3259.99	0	0
NC_003845.1	2205	2005.99	0	0
NC_003840.1	8214	8014.99	0	0
NC_003797.1	10818	10619	0	0
NC_003807.1	1449	1249.99	0	0
NC_003806.1	3876	3676.99	0	0
NC_003794.1	5966	5766.99	0	0
NC_003791.1	7471	7271.99	0	0
NC_003790.1	6927	6727.99	0	0
NC_003788.1	3384	3184.99	0	0
NC_003787.1	6812	6612.99	0	0
NC_003742.1	9663	9463.99	0	0
NC_003755.1	8970	8770.99	0	0
NC_003741.1	6033	5833.99	0	0
NC_003740.1	2231	2031.99	0	0
NC_003739.1	5449	5249.99	0	0
NC_003679.1	12333	12134	0	0
NC_003675.1	10140	9940.99	0	0
NC_003676.1	10116	9916.99	0	0
NC_003672.1	5897	5697.99	0	0
NC_003668.1	4504	4304.99	0	0
NC_003633.1	4114	3914.99	0	0
NC_003634.1	6673	6473.99	0	0
NC_003631.1	1168	968.994	0	0
NC_003628.1	9871	9671.99	0	0
NC_003630.1	6357	6157.99	0	0
NC_003632.1	7059	6859.99	0	0
NC_003626.1	11832	11633	0	0
NC_003622.1	7212	7012.99	0	0
NC_003621.1	4441	4241.99	0	0
NC_003606.1	9779	9579.99	0	0
NC_003609.1	2757	2557.99	0	0
NC_003615.1	7342	7142.99	0	0
NC_003605.1	10080	9880.99	0	0
NC_003556.1	2766	2566.99	0	0
NC_003568.1	2874	2674.99	0	0
NC_003555.1	6277	6077.99	0	0
NC_003549.1	5889	5689.99	0	0
NC_003533.1	322	123.992	0	0
NC_003548.1	3404	3204.99	0	0
NC_003547.1	2990	2790.99	0	0
NC_003546.1	2289	2089.99	0	0
NC_003537.1	10038	9838.99	0	0
NC_003535.1	4029	3829.99	0	0
NC_003545.1	5957	5757.99	0	0
NC_003544.1	3732	3532.99	0	0
NC_003536.1	9584	9384.99	0	0
NC_003532.1	4733	4533.99	0	0
NC_003501.1	9672	9472.99	0	0
NC_003531.1	1403	1203.99	0	0
NC_003530.1	3840	3640.99	0	0
NC_003506.1	6683	6483.99	0	0
NC_003510.1	6003	5803.99	0	0
NC_003520.1	5834	5634.99	0	0
NC_003499.1	8512	8312.99	0	0
NC_003515.1	4609	4409.99	0	0
NC_003514.1	6746	6546.99	0	0
NC_003505.1	2572	2372.99	0	0
NC_003498.1	7932	7732.99	0	0
NC_003495.1	3662	3462.99	0	0
NC_003492.1	9532	9332.99	0	0
NC_003483.1	7262	7062.99	0	0
NC_003482.1	3524	3324.99	0	0
NC_003479.1	1111	911.994	0	0
NC_003477.1	1018	818.994	0	0
NC_003476.1	1089	889.994	0	0
NC_003475.1	1060	860.994	0	0
NC_003474.1	1043	843.994	0	0
NC_003473.1	1075	875.994	0	0
NC_003481.1	3289	3089.99	0	0
NC_003478.1	3164	2964.99	0	0
NC_003469.1	3768	3568.99	0	0
NC_003480.1	2056	1856.99	0	0
NC_003448.1	3107	2907.99	0	0
NC_003444.1	37074	36875	0	0
NC_003443.1	15646	15447	0	0
NC_003436.1	28033	27834	0	0
NC_003438.1	4421	4221.99	0	0
NC_003397.1	9992	9792.99	0	0
NC_003399.1	9324	9124.99	0	0
NC_003398.1	9596	9396.99	0	0
NC_003315.1	31508	31309	0	0
NC_003313.1	33106	32907	0	0
NC_003298.1	38208	38009	0	0
NC_003224.1	9591	9391.99	0	0
NC_003215.1	11442	11243	0	0
NC_002990.1	7637	7437.99	0	0
NC_003085.1	49534	49335	0	0
NC_003045.1	31028	30829	0	0
NC_002795.1	8657	8457.99	0	0
NC_002796.1	40003	39804	0	0
NC_002794.1	195859	195660	0	0
NC_002747.1	37667	37468	0	0
NC_002729.1	7352	7152.99	0	0
NC_002703.1	38347	38148	0	0
NC_001653.2	1682	1482.99	0	0
NC_002687.1	335593	335394	0	0
NC_002671.1	15179	14980	0	0
NC_002669.1	14957	14758	0	0
NC_002668.1	36949	36750	0	0
NC_002667.1	41834	41635	0	0
NC_002670.1	14510	14311	0	0
NC_002657.1	12301	12102	0	0
NC_002656.1	50550	50351	0	0
NC_001739.2	8178	7978.99	0	0
NC_002588.1	6364	6164.99	0	0
NC_001796.2	15462	15263	0	0
NC_002552.1	8612	8412.99	0	0
NC_002551.1	8284	8084.99	0	0
NC_002531.1	130608	130409	0	0
NC_001556.1	6355	6155.99	0	0
NC_001555.1	9494	9294.99	0	0
NC_001543.1	7437	7237.99	0	0
NC_001824.1	102653	102454	0	0
NC_002486.1	45636	45437	0	0
NC_002470.1	7003	6803.99	0	0
NC_002350.1	7636	7436.99	0	0
NC_002349.1	3659	3459.99	0	0
NC_002251.1	13222	13023	0	0
NC_001266.1	159857	159658	0	0
NC_000947.1	9760	9560.99	0	0
NC_000936.1	5454	5254.99	0	0
NC_000935.1	36524	36325	0	0
NC_000899.1	45063	44864	0	0
NC_000872.1	40739	40540	0	0
NC_000871.1	37370	37171	0	0
NC_002039.1	2947	2747.99	0	0
NC_002037.1	1399	1199.99	0	0
NC_002036.1	7073	6873.99	0	0
NC_002034.1	3357	3157.99	0	0
NC_001983.1	2723	2523.99	0	0
NC_001956.1	8651	8451.99	0	0
NC_001954.1	8454	8254.99	3270	358461
NC_001942.1	15644	15445	0	0
NC_001902.1	26111	25912	0	0
NC_001900.1	49136	48937	0	0
NC_001897.1	7348	7148.99	0	0
NC_001890.1	4215	4015.99	0	0
NC_001886.1	9384	9184.99	0	0
NC_001884.1	134416	134217	0	0
NC_001873.1	6311	6111.99	0	0
NC_001847.1	135301	135102	0	0
NC_001841.1	10820	10621	0	0
NC_001825.1	19343	19144	0	0
NC_002032.1	12255	12056	0	0
NC_001814.1	9535	9335.99	0	0
NC_001809.1	10871	10672	0	0
NC_001789.1	7761	7561.99	0	0
NC_001786.1	11488	11289	0	0
NC_001785.1	10326	10127	0	0
NC_001768.1	9475	9275.99	0	0
NC_001753.1	7015	6815.99	0	0
NC_001748.1	6656	6456.99	0	0
NC_001746.1	6362	6162.99	0	0
NC_001741.1	4877	4677.99	0	0
NC_001720.1	43804	43605	0	0
NC_001718.1	5075	4875.99	0	0
NC_001706.1	22172	21973	0	0
NC_001697.1	32355	32156	0	0
NC_001694.1	7989	7789.99	0	0
NC_001672.1	11141	10942	0	0
NC_001671.1	9924	9724.99	0	0
NC_001658.1	6376	6176.99	0	0
NC_001648.1	8159	7959.99	0	0
NC_001642.1	6366	6166.99	0	0
NC_001632.1	12226	12027	0	0
NC_001628.1	3588	3388.99	0	0
NC_001618.1	3166	2966.99	0	0
NC_001616.1	9704	9504.99	0	0
NC_001609.1	11624	11425	0	0
NC_001604.1	39937	39738	0	0
NC_001593.1	7856	7656.99	0	0
NC_002031.1	10862	10663	0	0
NC_001541.1	7868	7668.99	0	0
NC_001523.1	8374	8174.99	0	0
NC_001517.1	9640	9440.99	0	0
NC_001513.1	6211	6011.99	0	0
NC_001508.1	2508	2308.99	0	0
NC_001507.1	2588	2388.99	0	0
NC_001506.1	3811	3611.99	0	0
NC_001502.1	5833	5633.99	0	0
NC_001501.1	8332	8132.99	0	0
NC_001500.1	6296	6096.99	0	0
NC_001499.1	5894	5694.99	0	0
NC_001497.1	8024	7824.99	0	0
NC_002027.1	2865	2665.99	0	0
NC_002026.1	3234	3034.99	0	0
NC_001483.1	6151	5951.99	0	0
NC_001469.1	4701	4501.99	0	0
NC_001466.1	2750	2550.99	0	0
NC_001461.1	12573	12374	0	0
NC_001451.1	27608	27409	0	0
NC_001449.1	11444	11245	0	0
NC_001447.1	11965	11766	0	0
NC_001445.1	9741	9541.99	0	0
NC_001441.1	6955	6755.99	0	0
NC_001434.1	7176	6976.99	0	0
NC_001430.1	7390	7190.99	0	0
NC_001427.1	2319	2119.99	0	0
NC_001426.1	3466	3266.99	0	0
NC_001422.1	5386	5186.99	3254	567692
NC_001418.1	5833	5633.99	0	0
NC_002014.1	6883	6683.99	0	0
NC_001412.1	2994	2794.99	0	0
NC_001409.1	7555	7355.99	0	0
NC_001396.1	7308	7108.99	0	0
NC_001368.1	3374	3174.99	0	0
NC_001367.1	6395	6195.99	0	0
NC_001365.1	8273	8073.99	0	0
NC_001364.1	13246	13047	0	0
NC_001357.1	7857	7657.99	0	0
NC_001356.1	7815	7615.99	0	0
NC_001352.1	7860	7660.99	0	0
NC_001348.1	124884	124685	0	0
NC_001341.1	4491	4291.99	0	0
NC_001331.1	7349	7149.99	0	0
NC_000942.1	30944	30745	0	0
NC_025810.1	1184	984.994	0	0
NC_025809.1	1323	1123.99	0	0
NC_025808.1	2134	1934.99	0	0
NC_025807.1	1179	979.994	0	0
NC_025806.1	1596	1396.99	0	0
NC_025805.1	1983	1783.99	0	0
NC_025804.1	2277	2077.99	0	0
NC_025803.1	3944	3744.99	0	0
NC_025802.1	3820	3620.99	0	0
NC_025801.1	3885	3685.99	0	0
NC_025450.1	44366	44167	0	0
NC_023860.1	6148	5948.99	0	0
NC_017977.1	9908	9708.99	0	0
NC_026320.1	2651	2451.99	0	0
NC_026319.1	2532	2332.99	0	0
NC_026318.1	2529	2329.99	0	0
NC_026317.1	2485	2285.99	0	0
NC_026253.1	2661	2461.99	0	0
NC_026272.1	2751	2551.99	0	0
NC_026261.1	2238	2038.99	0	0
NC_025676.1	8489	8289.99	0	0
NC_026017.1	41880	41681	0	0
NC_025454.1	7679	7479.99	0	0
NC_025448.1	165179	164980	0	0
NC_025419.1	168402	168203	0	0
NC_025442.1	59578	59379	0	0
NC_022586.1	2786	2586.99	0	0
NC_018859.1	77315	77116	0	0
NC_018854.1	69855	69656	0	0
NC_026252.1	2460	2260.99	0	0
NC_026250.1	9816	9616.99	0	0
NC_026249.1	7018	6818.99	0	0
NC_026245.1	2806	2606.99	0	0
NC_026243.1	2542	2342.99	0	0
NC_026241.1	2776	2576.99	0	0
NC_026239.1	3892	3692.99	0	0
NC_025370.1	5309	5109.99	0	0
NC_014406.1	4926	4726.99	0	0
NC_014407.1	4952	4752.99	0	0
NC_023579.1	75568	75369	0	0
NC_026135.1	5076	4876.99	0	0
NC_026136.1	10290	10091	0	0
NC_007017.2	3883	3683.99	0	0
NC_026019.1	7146	6946.99	0	0
NC_026018.1	3337	3137.99	0	0
NC_026015.1	4893	4693.99	0	0
NC_026014.1	35814	35615	0	0
NC_026013.1	5755	5555.99	0	0
NC_026012.1	4882	4682.99	0	0
NC_024369.2	41569	41370	0	0
NC_019443.1	172879	172680	0	0
NC_023641.1	15088	14889	0	0
NC_025962.1	31735	31536	0	0
NC_025964.1	2752	2552.99	0	0
NC_025963.1	139981	139782	0	0
NC_025961.1	7213	7013.99	0	0
NC_025959.1	2948	2748.99	0	0
NC_001515.2	5307	5107.99	0	0
NC_022754.1	42749	42550	0	0
NC_021317.1	21248	21049	0	0
NC_010277.2	5387	5187.99	0	0
NC_025892.1	5189	4989.99	0	0
NC_025899.1	5159	4959.99	0	0
NC_025898.1	5055	4855.99	0	0
NC_025896.1	5167	4967.99	0	0
NC_025895.1	4899	4699.99	0	0
NC_025894.1	5064	4864.99	0	0
NC_025891.1	4844	4644.99	0	0
NC_025890.1	7093	6893.99	0	0
NC_025889.1	9562	9362.99	0	0
NC_025853.1	1695	1495.99	0	0
NC_025852.1	1879	1679.99	0	0
NC_025851.1	2005	1805.99	0	0
NC_025850.1	2203	2003.99	0	0
NC_025849.1	2351	2151.99	0	0
NC_025848.1	3382	3182.99	0	0
NC_025847.1	3650	3450.99	0	0
NC_025846.1	3713	3513.99	0	0
NC_025845.1	4051	3851.99	0	0
NC_025844.1	783	583.994	0	0
NC_025843.1	813	613.994	0	0
NC_025842.1	1143	943.994	0	0
NC_025841.1	1155	955.994	0	0
NC_025840.1	1160	960.994	0	0
NC_025839.1	1339	1139.99	0	0
NC_025838.1	1431	1231.99	0	0
NC_025837.1	5820	5620.99	0	0
NC_025834.1	2739	2539.99	0	0
NC_025368.1	5303	5103.99	0	0
NC_007584.1	3690	3490.99	0	0
NC_007583.1	3867	3667.99	0	0
NC_007582.1	3947	3747.99	0	0
NC_007592.1	2052	1852.99	0	0
NC_007591.1	783	583.994	0	0
NC_007590.1	985	785.994	0	0
NC_007589.1	1118	918.994	0	0
NC_007588.1	1317	1117.99	0	0
NC_007585.1	1619	1419.99	0	0
NC_025829.1	164999	164800	0	0
NC_025824.1	6408	6208.99	0	0
NC_025825.1	4928	4728.99	0	0
NC_025822.1	42544	42345	0	0
NC_025821.1	9741	9541.99	0	0
NC_016763.1	43221	43022	0	0
NC_025811.1	5085	4885.99	0	0
NC_025354.1	13169	12970	0	0
NC_024125.2	168470	168271	0	0
NC_001401.2	4679	4479.99	0	0
NC_025789.1	8336	8136.99	0	0
NC_025788.1	10889	10690	0	0
NC_022517.1	8507	8307.99	0	0
NC_025738.1	2175	1975.99	0	0
NC_025737.1	2199	1999.99	0	0
NC_025736.1	2224	2024.99	0	0
NC_025735.1	2187	1987.99	0	0
NC_025734.1	2288	2088.99	0	0
NC_025733.1	2290	2090.99	0	0
NC_025732.1	2174	1974.99	0	0
NC_025731.1	2130	1930.99	0	0
NC_025730.1	2229	2029.99	0	0
NC_025729.1	2159	1959.99	0	0
NC_025728.1	2122	1922.99	0	0
NC_025727.1	2855	2655.99	0	0
NC_025726.1	2914	2714.99	0	0
NC_025725.1	2735	2535.99	0	0
NC_025453.1	40286	40087	0	0
NC_025446.1	157308	157109	0	0
NC_025445.1	40981	40782	0	0
NC_025441.1	66854	66655	0	0
NC_025440.1	134369	134170	0	0
NC_025437.1	169062	168863	0	0
NC_025434.1	62699	62500	0	0
NC_025423.1	138658	138459	0	0
NC_025422.1	155997	155798	0	0
NC_025417.1	140903	140704	0	0
NC_025416.1	141907	141708	0	0
NC_025460.1	42600	42401	0	0
NC_025432.1	7037	6837.99	0	0
NC_025724.1	2296	2096.99	0	0
NC_025723.1	1064	864.994	0	0
NC_025722.1	2834	2634.99	0	0
NC_025720.1	2262	2062.99	0	0
NC_025719.1	2676	2476.99	0	0
NC_025718.1	3161	2961.99	0	0
NC_025717.1	2658	2458.99	0	0
NC_025716.1	2917	2717.99	0	0
NC_025715.1	3333	3133.99	0	0
NC_025714.1	3175	2975.99	0	0
NC_025713.1	3999	3799.99	0	0
NC_025712.1	4715	4515.99	0	0
NC_025711.1	2711	2511.99	0	0
NC_025710.1	2603	2403.99	0	0
NC_025709.1	3393	3193.99	0	0
NC_025708.1	2389	2189.99	0	0
NC_025707.1	5749	5549.99	0	0
NC_025706.1	3584	3384.99	0	0
NC_025705.1	4023	3823.99	0	0
NC_025451.1	38646	38447	0	0
NC_024700.1	1773	1573.99	0	0
NC_024699.1	6002	5802.99	0	0
NC_023589.1	71629	71430	0	0
NC_023582.1	92417	92218	0	0
NC_025684.1	2833	2633.99	0	0
NC_025683.1	2904	2704.99	0	0
NC_025682.1	3912	3712.99	0	0
NC_025681.1	2782	2582.99	0	0
NC_025680.1	2763	2563.99	0	0
NC_025679.1	10023	9823.99	0	0
NC_025677.1	12983	12784	0	0
NC_025675.1	7496	7296.99	0	0
NC_025357.1	9165	8965.99	0	0
NC_024701.1	6598	6398.99	0	0
NC_024356.1	42597	42398	0	0
NC_024149.1	18899	18700	0	0
NC_025678.1	32661	32462	0	0
NC_001659.2	170101	169902	0	0
NC_025475.1	2547	2347.99	0	0
NC_024908.1	2367	2167.99	0	0
NC_025484.1	2564	2364.99	0	0
NC_025483.1	2553	2353.99	0	0
NC_025482.1	3130	2930.99	0	0
NC_025481.1	2117	1917.99	0	0
NC_025478.1	2762	2562.99	0	0
NC_025477.1	3404	3204.99	0	0
NC_025469.1	8155	7955.99	0	0
NC_025468.1	8047	7847.99	0	0
NC_025381.1	6431	6231.99	0	0
NC_008310.2	6485	6285.99	0	0
NC_007915.3	8226	8026.99	0	0
NC_023014.1	9557	9357.99	0	0
NC_007018.1	5268	5068.99	0	0
NC_025493.1	3730	3530.99	0	0
NC_025492.1	1778	1578.99	0	0
NC_025491.1	1170	970.994	0	0
NC_025490.1	1140	940.994	0	0
NC_025489.1	1151	951.994	0	0
NC_025488.1	3403	3203.99	0	0
NC_025487.1	3819	3619.99	0	0
NC_025486.1	3752	3552.99	0	0
NC_025485.1	3227	3027.99	0	0
NC_025471.1	36844	36645	0	0
NC_025470.1	139004	138805	0	0
NC_025113.1	14851	14652	0	0
NC_025112.1	14927	14728	0	0
NC_024684.1	32965	32766	0	0
NC_024918.1	2302	2102.99	0	0
NC_024917.1	3226	3026.99	0	0
NC_024916.1	3657	3457.99	0	0
NC_024915.1	585	385.994	0	0
NC_024914.1	863	663.994	0	0
NC_024913.1	920	720.994	0	0
NC_024912.1	1600	1400.99	0	0
NC_024911.1	1609	1409.99	0	0
NC_024910.1	1838	1638.99	0	0
NC_025452.1	155346	155147	0	0
NC_024497.1	10044	9844.99	0	0
NC_016144.1	18927	18728	0	0
